,statisticcat_desc,state_alpha,year,class_desc,short_desc,group_desc,commodity_desc,Value
18343,AREA PLANTED,IN,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1100
18344,AREA PLANTED,IN,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1200
18345,AREA PLANTED,IN,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1400
18346,AREA PLANTED,IN,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1500
18347,AREA PLANTED,IN,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1600
18348,AREA PLANTED,IN,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1700
18349,AREA PLANTED,IN,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1800
18350,AREA PLANTED,IN,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1700
18351,AREA PLANTED,IN,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1700
18352,AREA PLANTED,IN,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1600
18353,AREA PLANTED,NC,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3500
18354,AREA PLANTED,NC,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3500
18355,AREA PLANTED,NC,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3400
18356,AREA PLANTED,NC,2012.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3400
18357,AREA PLANTED,NC,2011.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3300
18358,AREA PLANTED,NC,2010.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3300
18359,AREA PLANTED,NC,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3400
18360,AREA PLANTED,NC,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3500
18361,AREA PLANTED,NC,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3400
18362,AREA PLANTED,NC,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3300
18363,AREA PLANTED,NC,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3200
18364,AREA PLANTED,NC,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3000
18365,AREA PLANTED,NC,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,2900
18366,AREA PLANTED,NC,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,3000
18367,AREA PLANTED,NC,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,2700
18368,AREA PLANTED,NC,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,2600
18369,AREA PLANTED,NC,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,2400
18370,AREA PLANTED,NC,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,2300
18371,AREA PLANTED,TX,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1100
18372,AREA PLANTED,TX,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,850
18373,AREA PLANTED,TX,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1000
18377,AREA PLANTED,TX,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1100
18378,AREA PLANTED,TX,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1100
18379,AREA PLANTED,TX,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18380,AREA PLANTED,TX,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18381,AREA PLANTED,TX,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18382,AREA PLANTED,TX,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18383,AREA PLANTED,TX,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1500
18384,AREA PLANTED,TX,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18385,AREA PLANTED,TX,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1300
18386,AREA PLANTED,TX,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1500
18387,AREA PLANTED,TX,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1700
18388,AREA PLANTED,TX,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",VEGETABLES,TOMATOES,1700
18389,AREA HARVESTED,CA,2021.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,228000
18390,AREA HARVESTED,CA,2020.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,228000
18391,AREA HARVESTED,CA,2019.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,228000
18392,AREA HARVESTED,CA,2018.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,236000
18393,AREA HARVESTED,CA,2017.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,222000
18394,AREA HARVESTED,CA,2016.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,258000
18395,AREA HARVESTED,CA,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,296000
18396,AREA HARVESTED,CA,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,289000
18397,AREA HARVESTED,CA,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,260000
18398,AREA HARVESTED,CA,2012.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,258000
18399,AREA HARVESTED,CA,2011.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,250000
18400,AREA HARVESTED,CA,2010.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,270000
18401,AREA HARVESTED,CA,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,308000
18402,AREA HARVESTED,CA,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,279000
18403,AREA HARVESTED,CA,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,296000
18404,AREA HARVESTED,CA,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,282000
18405,AREA HARVESTED,CA,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,264000
18406,AREA HARVESTED,CA,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,281000
18407,AREA HARVESTED,CA,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,274000
18408,AREA HARVESTED,CA,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,291000
18409,AREA HARVESTED,CA,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,254000
18410,AREA HARVESTED,CA,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,271000
18411,AREA HARVESTED,CA,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,329000
18412,AREA HARVESTED,CA,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,280000
18413,AREA HARVESTED,CA,1997.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,260000
18414,AREA HARVESTED,IN,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,6700
18415,AREA HARVESTED,IN,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,9300
18416,AREA HARVESTED,IN,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8700
18417,AREA HARVESTED,IN,2012.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,9000
18418,AREA HARVESTED,IN,2011.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,9000
18419,AREA HARVESTED,IN,2010.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,9600
18420,AREA HARVESTED,IN,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,9800
18421,AREA HARVESTED,IN,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8300
18422,AREA HARVESTED,IN,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8400
18423,AREA HARVESTED,IN,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,7800
18424,AREA HARVESTED,IN,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,7900
18425,AREA HARVESTED,IN,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8300
18426,AREA HARVESTED,IN,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8200
18427,AREA HARVESTED,IN,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8100
18428,AREA HARVESTED,IN,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,8000
18429,AREA HARVESTED,IN,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,6600
18430,AREA HARVESTED,IN,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,7200
18431,AREA HARVESTED,IN,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",VEGETABLES,TOMATOES,7100
18432,AREA PLANTED,CA,2021.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,230000
18433,AREA PLANTED,CA,2020.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,234000
18434,AREA PLANTED,CA,2019.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,235000
18435,AREA PLANTED,CA,2018.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,241000
18436,AREA PLANTED,CA,2017.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,230000
18437,AREA PLANTED,CA,2016.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,262000
18438,AREA PLANTED,CA,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,299000
18439,AREA PLANTED,CA,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,292000
18440,AREA PLANTED,CA,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,263000
18441,AREA PLANTED,CA,2012.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,260000
18442,AREA PLANTED,CA,2011.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,255000
18443,AREA PLANTED,CA,2010.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,271000
18444,AREA PLANTED,CA,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,312000
18445,AREA PLANTED,CA,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,281000
18446,AREA PLANTED,CA,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,301000
18447,AREA PLANTED,CA,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,283000
18448,AREA PLANTED,CA,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,267000
18449,AREA PLANTED,CA,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,301000
18450,AREA PLANTED,CA,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,289000
18451,AREA PLANTED,CA,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,296000
18452,AREA PLANTED,CA,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,258000
18453,AREA PLANTED,CA,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,289000
18454,AREA PLANTED,CA,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,337000
18455,AREA PLANTED,CA,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,282000
18456,AREA PLANTED,CA,1997.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,270000
18457,AREA PLANTED,IN,2015.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,7000
18458,AREA PLANTED,IN,2014.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9500
18459,AREA PLANTED,IN,2013.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8800
18460,AREA PLANTED,IN,2012.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9100
18461,AREA PLANTED,IN,2011.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9000
18462,AREA PLANTED,IN,2010.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9600
18463,AREA PLANTED,IN,2009.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9800
18464,AREA PLANTED,IN,2008.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,9000
18465,AREA PLANTED,IN,2007.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8500
18466,AREA PLANTED,IN,2006.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8000
18467,AREA PLANTED,IN,2005.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8300
18468,AREA PLANTED,IN,2004.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8400
18469,AREA PLANTED,IN,2003.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8400
18470,AREA PLANTED,IN,2002.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8200
18471,AREA PLANTED,IN,2001.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,8600
18472,AREA PLANTED,IN,2000.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,7600
18473,AREA PLANTED,IN,1999.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,7300
18474,AREA PLANTED,IN,1998.0,ALL CLASSES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",VEGETABLES,TOMATOES,7200
18475,AREA HARVESTED,CA,2015.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,313550
18476,AREA HARVESTED,CA,2014.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,308460
18477,AREA HARVESTED,CA,2013.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,279500
18478,AREA HARVESTED,CA,2012.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,278460
18479,AREA HARVESTED,CA,2011.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,270360
18480,AREA HARVESTED,CA,2010.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,297830
18481,AREA HARVESTED,CA,2009.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,335940
18482,AREA HARVESTED,CA,2008.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,304790
18483,AREA HARVESTED,CA,2007.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,320700
18484,AREA HARVESTED,CA,2006.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,306700
18485,AREA HARVESTED,CA,2005.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,290100
18486,AREA HARVESTED,CA,2004.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,310800
18487,AREA HARVESTED,CA,2003.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,312300
18488,AREA HARVESTED,IL,2015.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,36100
18489,AREA HARVESTED,IL,2014.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,30100
18490,AREA HARVESTED,IL,2013.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,29200
18491,AREA HARVESTED,IL,2012.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,32600
18492,AREA HARVESTED,IL,2011.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,27700
18493,AREA HARVESTED,IL,2010.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,37800
18494,AREA HARVESTED,IL,2009.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,41800
18495,AREA HARVESTED,IL,2008.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,35800
18496,AREA HARVESTED,IL,2007.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,38000
18497,AREA HARVESTED,IL,2006.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,43000
18498,AREA HARVESTED,IL,2005.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,44700
18499,AREA HARVESTED,IL,2004.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,36900
18500,AREA HARVESTED,IL,2003.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,43600
18501,AREA HARVESTED,IA,2007.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,2700
18502,AREA HARVESTED,IA,2006.0,"10 MAJOR, VARIES BY SEASON","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",VEGETABLES,VEGETABLE TOTALS,2800
